Column1|CUSEC=poblacion(4)+distrito(2)+mesa(3)|VotosObtenidos|Unnamed: 0|VotosCandidaturas|VotosBlanco|VotosNulos|codigo_prov|codigo_mun|distrito|Comunidad autónoma|Provincia|Código de provincia|Municipio|Código de municipio|Tipo de elemento|Renta media por persona|Renta media por hogar|%FO|VotosObtenidosPSOE|%PSOE|Poblacion_es|%FO_distritos|renta|fecha|elecciones
5829|0811901001|0|5829|399|3|1|08|08119|0811901|Cataluña|Barcelona|08|Masquefa|08119|sección|11485.0|32064.0|0|149|37.34|9126|0.44|mid_income|2023-07-23|generales
5830|0811901002|0|5830|402|1|2|08|08119|0811901|Cataluña|Barcelona|08|Masquefa|08119|sección|11839.0|32825.0|0|133|33.08|9126|0.44|uppermid_income|2023-07-23|generales
5831|0811901003|4|5831|1046|4|12|08|08119|0811901|Cataluña|Barcelona|08|Masquefa|08119|sección|||0.38|384|36.71|9126|0.44|Other|2023-07-23|generales
5832|0811901004|2|5832|1279|11|12|08|08119|0811901|Cataluña|Barcelona|08|Masquefa|08119|sección|||0.16|510|39.87|9126|0.44|Other|2023-07-23|generales
5833|0811901005|08|5833|970|10|1|08|08119|0811901|Cataluña|Barcelona|08|Masquefa|08119|sección|||0.82|342|35.26|9126|0.44|Other|2023-07-23|generales
5834|0811901006|7|5834|694|4|7|08|08119|0811901|Cataluña|Barcelona|08|Masquefa|08119|sección|||1.01|242|34.87|9126|0.44|Other|2023-07-23|generales
5835|0812001001|0|5835|1432|17|10|08|08120|0812001|Cataluña|Barcelona|08|Matadepera|08120|sección|21630.0|73139.0|0|202|14.11|9404|0.06|high_income|2023-07-23|generales
5836|0812001002|1|5836|1280|17|11|08|08120|0812001|Cataluña|Barcelona|08|Matadepera|08120|sección|18343.0|57912.0|0.08|188|14.69|9404|0.06|high_income|2023-07-23|generales
5837|0812001003|0|5837|1353|08|3|08|08120|0812001|Cataluña|Barcelona|08|Matadepera|08120|sección|22463.0|74249.0|0|219|16.19|9404|0.06|high_income|2023-07-23|generales
5838|0812001004|2|5838|1021|08|6|08|08120|0812001|Cataluña|Barcelona|08|Matadepera|08120|sección|20748.0|68582.0|0.2|157|15.38|9404|0.06|high_income|2023-07-23|generales
5839|0812101001|0|5839|945|7|4|08|08121|0812101|Cataluña|Barcelona|08|Mataró|08121|sección|14469.0|34048.0|0|226|23.92|107711|0.12|uppermid_income|2023-07-23|generales
5840|0812101002|2|5840|0864|12|11|08|08121|0812101|Cataluña|Barcelona|08|Mataró|08121|sección|17499.0|42184.0|0.23|194|22.45|107711|0.12|uppermid_income|2023-07-23|generales
5841|0812101003|1|5841|794|9|11|08|08121|0812101|Cataluña|Barcelona|08|Mataró|08121|sección|17915.0|43111.0|0.13|173|21.79|107711|0.12|uppermid_income|2023-07-23|generales
5842|0812101004|0|5842|0820|4|3|08|08121|0812101|Cataluña|Barcelona|08|Mataró|08121|sección|17040.0|41535.0|0|141|17.2|107711|0.12|uppermid_income|2023-07-23|generales
5843|0812101005|2|5843|0886|12|3|08|08121|0812101|Cataluña|Barcelona|08|Mataró|08121|sección|16132.0|40704.0|0.23|208|23.48|107711|0.12|uppermid_income|2023-07-23|generales
5844|0812101006|0|5844|929|6|08|08|08121|0812101|Cataluña|Barcelona|08|Mataró|08121|sección|15188.0|35960.0|0|242|26.05|107711|0.12|uppermid_income|2023-07-23|generales
5845|0812101007|2|5845|1024|7|08|08|08121|0812101|Cataluña|Barcelona|08|Mataró|08121|sección|14458.0|36615.0|0.2|264|25.78|107711|0.12|uppermid_income|2023-07-23|generales
5846|0812101009|1|5846|673|6|4|08|08121|0812101|Cataluña|Barcelona|08|Mataró|08121|sección|12573.0|30335.0|0.15|147|21.84|107711|0.12|mid_income|2023-07-23|generales
5847|0812102001|0|5847|1263|10|13|08|08121|0812102|Cataluña|Barcelona|08|Mataró|08121|sección|14216.0|36138.0|0|344|27.24|107711|0.27|uppermid_income|2023-07-23|generales
5848|0812102002|1|5848|517|2|7|08|08121|0812102|Cataluña|Barcelona|08|Mataró|08121|sección|11395.0|27372.0|0.19|154|29.79|107711|0.27|mid_income|2023-07-23|generales
5849|0812102003|6|5849|647|4|6|08|08121|0812102|Cataluña|Barcelona|08|Mataró|08121|sección|10423.0|28278.0|0.93|209|32.3|107711|0.27|mid_income|2023-07-23|generales
5850|0812102004|2|5850|0873|11|5|08|08121|0812102|Cataluña|Barcelona|08|Mataró|08121|sección|6444.0|20087.0|0.23|413|47.31|107711|0.27|low_income|2023-07-23|generales
5851|0812102005|4|5851|1018|6|9|08|08121|0812102|Cataluña|Barcelona|08|Mataró|08121|sección|11638.0|31932.0|0.39|338|33.2|107711|0.27|mid_income|2023-07-23|generales
5852|0812102007|1|5852|975|08|6|08|08121|0812102|Cataluña|Barcelona|08|Mataró|08121|sección|13992.0|33512.0|0.1|264|27.08|107711|0.27|uppermid_income|2023-07-23|generales
5853|0812102008|3|5853|782|12|5|08|08121|0812102|Cataluña|Barcelona|08|Mataró|08121|sección|13891.0|36685.0|0.38|204|26.09|107711|0.27|uppermid_income|2023-07-23|generales
5854|0812102009|5|5854|0817|6|5|08|08121|0812102|Cataluña|Barcelona|08|Mataró|08121|sección|14498.0|34805.0|0.61|172|21.05|107711|0.27|uppermid_income|2023-07-23|generales
5855|0812102010|1|5855|797|6|6|08|08121|0812102|Cataluña|Barcelona|08|Mataró|08121|sección|12614.0|28878.0|0.13|162|20.33|107711|0.27|mid_income|2023-07-23|generales
5856|0812102011|1|5856|1021|4|9|08|08121|0812102|Cataluña|Barcelona|08|Mataró|08121|sección|12495.0|31032.0|0.1|263|25.76|107711|0.27|mid_income|2023-07-23|generales
5857|0812102012|1|5857|637|5|3|08|08121|0812102|Cataluña|Barcelona|08|Mataró|08121|sección|12661.0|31828.0|0.16|173|27.16|107711|0.27|mid_income|2023-07-23|generales
5858|0812103001|0|5858|549|0|3|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|08163.0|24370.0|0|190|34.61|107711|0.23|low_income|2023-07-23|generales
5859|0812103002|1|5859|461|4|5|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|6030.0|20224.0|0.22|244|52.93|107711|0.23|low_income|2023-07-23|generales
5860|0812103003|2|5860|522|18|2|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|7470.0|23009.0|0.38|211|40.42|107711|0.23|low_income|2023-07-23|generales
5861|0812103004|1|5861|657|6|9|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|6741.0|21784.0|0.15|308|46.88|107711|0.23|low_income|2023-07-23|generales
5862|0812103005|1|5862|593|0|4|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|6870.0|21183.0|0.17|272|45.87|107711|0.23|low_income|2023-07-23|generales
5863|0812103006|1|5863|1022|6|10|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|11464.0|33414.0|0.1|382|37.38|107711|0.23|uppermid_income|2023-07-23|generales
5864|0812103007|2|5864|618|3|08|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|9481.0|25277.0|0.32|242|39.16|107711|0.23|mid_income|2023-07-23|generales
5865|0812103008|2|5865|535|10|5|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|08969.0|24460.0|0.37|246|45.98|107711|0.23|low_income|2023-07-23|generales
5866|0812103009|3|5866|1045|13|11|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|10313.0|28715.0|0.29|421|40.29|107711|0.23|mid_income|2023-07-23|generales
5867|0812103010|2|5867|381|1|3|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|16098.0|39044.0|0.52|106|27.82|107711|0.23|uppermid_income|2023-07-23|generales
5868|0812103011|1|5868|0852|9|9|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|11249.0|27635.0|0.12|282|33.1|107711|0.23|mid_income|2023-07-23|generales
5869|0812103012|0|5869|908|2|08|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|14488.0|44422.0|0|222|24.45|107711|0.23|uppermid_income|2023-07-23|generales
5870|0812103013|3|5870|1304|14|15|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|11578.0|33756.0|0.23|480|36.81|107711|0.23|uppermid_income|2023-07-23|generales
5871|0812103014|5|5871|0860|9|9|08|08121|0812103|Cataluña|Barcelona|08|Mataró|08121|sección|12461.0|36535.0|0.58|322|37.44|107711|0.23|uppermid_income|2023-07-23|generales
5872|0812104001|3|5872|593|5|5|08|08121|0812104|Cataluña|Barcelona|08|Mataró|08121|sección|10886.0|27511.0|0.51|216|36.42|107711|0.42|mid_income|2023-07-23|generales
5873|0812104002|2|5873|609|5|10|08|08121|0812104|Cataluña|Barcelona|08|Mataró|08121|sección|08732.0|23629.0|0.33|272|44.66|107711|0.42|low_income|2023-07-23|generales
5874|0812104003|1|5874|644|1|6|08|08121|0812104|Cataluña|Barcelona|08|Mataró|08121|sección|9443.0|25055.0|0.16|290|45.03|107711|0.42|mid_income|2023-07-23|generales
5875|0812104004|4|5875|1157|12|18|08|08121|0812104|Cataluña|Barcelona|08|Mataró|08121|sección|10436.0|29254.0|0.35|463|40.02|107711|0.42|mid_income|2023-07-23|generales
5876|0812104005|3|5876|1134|4|9|08|08121|0812104|Cataluña|Barcelona|08|Mataró|08121|sección|10991.0|30540.0|0.26|459|40.48|107711|0.42|mid_income|2023-07-23|generales
5877|0812104006|1|5877|912|7|10|08|08121|0812104|Cataluña|Barcelona|08|Mataró|08121|sección|14626.0|39482.0|0.11|314|34.43|107711|0.42|uppermid_income|2023-07-23|generales
5878|0812104007|9|5878|0848|2|3|08|08121|0812104|Cataluña|Barcelona|08|Mataró|08121|sección|08508.0|23872.0|1.06|352|41.51|107711|0.42|low_income|2023-07-23|generales
5879|0812104008|2|5879|739|5|6|08|08121|0812104|Cataluña|Barcelona|08|Mataró|08121|sección|14409.0|40951.0|0.27|268|36.27|107711|0.42|uppermid_income|2023-07-23|generales
5880|0812104009|7|5880|962|6|14|08|08121|0812104|Cataluña|Barcelona|08|Mataró|08121|sección|10868.0|29159.0|0.73|373|38.77|107711|0.42|mid_income|2023-07-23|generales
5881|0812105001|0|5881|1173|7|18|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|10626.0|30069.0|0|468|39.9|107711|0.39|mid_income|2023-07-23|generales
5882|0812105002|4|5882|779|5|6|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|08713.0|24750.0|0.51|305|39.15|107711|0.39|low_income|2023-07-23|generales
5883|0812105003|5|5883|725|7|10|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|08718.0|25385.0|0.69|298|41.1|107711|0.39|mid_income|2023-07-23|generales
5884|0812105004|3|5884|640|3|2|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|9854.0|27271.0|0.47|279|43.59|107711|0.39|mid_income|2023-07-23|generales
5885|0812105005|08|5885|409|4|2|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|08217.0|23401.0|1.96|173|42.3|107711|0.39|low_income|2023-07-23|generales
5886|0812105006|1|5886|557|2|10|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|08347.0|24643.0|0.18|279|50.09|107711|0.39|low_income|2023-07-23|generales
5887|0812105007|0|5887|746|11|6|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|08929.0|24448.0|0|336|45.04|107711|0.39|low_income|2023-07-23|generales
5888|0812105008|1|5888|478|4|1|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|7501.0|23082.0|0.21|180|37.66|107711|0.39|low_income|2023-07-23|generales
5889|0812105009|0|5889|419|2|3|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|7925.0|22245.0|0|186|44.39|107711|0.39|low_income|2023-07-23|generales
5890|0812105010|1|5890|638|3|2|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|6417.0|20208.0|0.16|321|50.31|107711|0.39|low_income|2023-07-23|generales
5891|0812105011|1|5891|615|5|9|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|6831.0|21553.0|0.16|290|47.15|107711|0.39|low_income|2023-07-23|generales
5892|0812105012|1|5892|556|1|1|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|08105.0|24915.0|0.18|238|42.81|107711|0.39|mid_income|2023-07-23|generales
5893|0812105013|2|5893|711|5|5|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|7841.0|23233.0|0.28|337|47.4|107711|0.39|low_income|2023-07-23|generales
5894|0812105015|5|5894|508|4|2|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|08576.0|23991.0|0.98|205|40.35|107711|0.39|low_income|2023-07-23|generales
5895|0812105016|2|5895|566|5|3|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|08696.0|23824.0|0.35|230|40.64|107711|0.39|low_income|2023-07-23|generales
5896|0812105017|1|5896|422|0|0|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|7290.0|21130.0|0.24|195|46.21|107711|0.39|low_income|2023-07-23|generales
5897|0812105019|2|5897|397|0|3|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|7982.0|23171.0|0.5|194|48.87|107711|0.39|low_income|2023-07-23|generales
5898|0812105020|6|5898|657|3|4|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|7430.0|22011.0|0.91|265|40.33|107711|0.39|low_income|2023-07-23|generales
5899|0812105021|2|5899|502|6|5|08|08121|0812105|Cataluña|Barcelona|08|Mataró|08121|sección|10129.0|30885.0|0.4|206|41.04|107711|0.39|mid_income|2023-07-23|generales
5900|0812106001|3|5900|1205|5|13|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|13010.0|33378.0|0.25|380|31.54|107711|0.27|uppermid_income|2023-07-23|generales
5901|0812106002|0|5901|440|5|6|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|15249.0|37540.0|0|124|28.18|107711|0.27|uppermid_income|2023-07-23|generales
5902|0812106003|3|5902|1078|2|4|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|14307.0|35134.0|0.28|278|25.79|107711|0.27|uppermid_income|2023-07-23|generales
5903|0812106004|3|5903|0849|3|12|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|13496.0|34483.0|0.35|239|28.15|107711|0.27|uppermid_income|2023-07-23|generales
5904|0812106005|2|5904|939|7|6|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|10537.0|26910.0|0.21|370|39.4|107711|0.27|mid_income|2023-07-23|generales
5905|0812106006|4|5905|972|5|10|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|12629.0|30661.0|0.41|331|34.05|107711|0.27|mid_income|2023-07-23|generales
5906|0812106007|3|5906|751|6|3|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|10819.0|27499.0|0.4|292|38.88|107711|0.27|mid_income|2023-07-23|generales
5907|0812106008|2|5907|913|3|6|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|11588.0|30195.0|0.22|388|42.5|107711|0.27|mid_income|2023-07-23|generales
5908|0812106009|0|5908|643|2|3|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|08942.0|21304.0|0|248|38.57|107711|0.27|low_income|2023-07-23|generales
5909|0812106010|7|5909|1123|6|9|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|10552.0|28448.0|0.62|431|38.38|107711|0.27|mid_income|2023-07-23|generales
5910|0812106011|0|5910|722|6|10|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|12275.0|32438.0|0|240|33.24|107711|0.27|mid_income|2023-07-23|generales
5911|0812106012|3|5911|751|4|4|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|9279.0|25513.0|0.4|329|43.81|107711|0.27|mid_income|2023-07-23|generales
5912|0812106013|0|5912|419|3|3|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|10776.0|27949.0|0|155|36.99|107711|0.27|mid_income|2023-07-23|generales
5913|0812106014|2|5913|1042|08|3|08|08121|0812106|Cataluña|Barcelona|08|Mataró|08121|sección|12031.0|30522.0|0.19|356|34.17|107711|0.27|mid_income|2023-07-23|generales
5914|0812201001|1|5914|1134|16|11|08|08122|0812201|Cataluña|Barcelona|08|Mediona|08122|sección|11612.0|28261.0|0.09|350|30.86|2279|0.09|mid_income|2023-07-23|generales
5915|0812301001|1|5915|653|4|7|08|08123|0812301|Cataluña|Barcelona|08|Molins de Rei|08123|sección|13696.0|31513.0|0.15|193|29.56|24561|0.2|mid_income|2023-07-23|generales
5916|0812301002|2|5916|921|6|14|08|08123|0812301|Cataluña|Barcelona|08|Molins de Rei|08123|sección|14391.0|36685.0|0.22|298|32.36|24561|0.2|uppermid_income|2023-07-23|generales
5917|0812301003|2|5917|972|6|9|08|08123|0812301|Cataluña|Barcelona|08|Molins de Rei|08123|sección|13696.0|34045.0|0.21|333|34.26|24561|0.2|uppermid_income|2023-07-23|generales
5918|0812302001|3|5918|1654|10|11|08|08123|0812302|Cataluña|Barcelona|08|Molins de Rei|08123|sección|13103.0|36637.0|0.18|686|41.48|24561|0.35|uppermid_income|2023-07-23|generales
5919|0812302002|2|5919|901|6|9|08|08123|0812302|Cataluña|Barcelona|08|Molins de Rei|08123|sección|14587.0|37431.0|0.22|308|34.18|24561|0.35|uppermid_income|2023-07-23|generales
5920|0812302003|5|5920|1070|08|6|08|08123|0812302|Cataluña|Barcelona|08|Molins de Rei|08123|sección|11259.0|29478.0|0.47|515|48.13|24561|0.35|mid_income|2023-07-23|generales
5921|0812302004|6|5921|1011|9|10|08|08123|0812302|Cataluña|Barcelona|08|Molins de Rei|08123|sección|12681.0|35733.0|0.59|430|42.53|24561|0.35|uppermid_income|2023-07-23|generales
5922|0812303001|4|5922|2113|15|14|08|08123|0812303|Cataluña|Barcelona|08|Molins de Rei|08123|sección|13988.0|37963.0|0.19|734|34.74|24561|0.18|uppermid_income|2023-07-23|generales
5923|0812303002|6|5923|2009|9|24|08|08123|0812303|Cataluña|Barcelona|08|Molins de Rei|08123|sección|17074.0|47398.0|0.3|562|27.97|24561|0.18|high_income|2023-07-23|generales
5924|0812303003|0|5924|1059|6|5|08|08123|0812303|Cataluña|Barcelona|08|Molins de Rei|08123|sección|18428.0|53099.0|0|297|28.05|24561|0.18|high_income|2023-07-23|generales
5925|0812303004|2|5925|1312|6|13|08|08123|0812303|Cataluña|Barcelona|08|Molins de Rei|08123|sección|13122.0|35705.0|0.15|503|38.34|24561|0.18|uppermid_income|2023-07-23|generales
5926|0812304001|2|5926|620|9|10|08|08123|0812304|Cataluña|Barcelona|08|Molins de Rei|08123|sección|11239.0|29313.0|0.32|266|42.9|24561|0.32|mid_income|2023-07-23|generales
5927|0812401001|0|5927|346|2|2|08|08124|0812401|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|12340.0|30153.0|0|145|41.91|45171|0.4|mid_income|2023-07-23|generales
5928|0812401002|1|5928|768|3|7|08|08124|0812401|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|11310.0|28191.0|0.13|358|46.61|45171|0.4|mid_income|2023-07-23|generales
5929|0812401003|08|5929|783|5|2|08|08124|0812401|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|10138.0|27410.0|1.02|347|44.32|45171|0.4|mid_income|2023-07-23|generales
5930|0812401004|6|5930|1027|3|08|08|08124|0812401|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|13853.0|35821.0|0.58|394|38.36|45171|0.4|uppermid_income|2023-07-23|generales
5931|0812401005|1|5931|0847|7|4|08|08124|0812401|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|10979.0|30061.0|0.12|406|47.93|45171|0.4|mid_income|2023-07-23|generales
5932|0812401006|4|5932|918|08|9|08|08124|0812401|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|11166.0|29752.0|0.44|374|40.74|45171|0.4|mid_income|2023-07-23|generales
5933|0812401007|2|5933|759|6|4|08|08124|0812401|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|10916.0|30805.0|0.26|379|49.93|45171|0.4|mid_income|2023-07-23|generales
5934|0812402001|4|5934|1004|08|12|08|08124|0812402|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|12263.0|31294.0|0.4|425|42.33|45171|0.31|mid_income|2023-07-23|generales
5935|0812402002|4|5935|1011|11|7|08|08124|0812402|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|13788.0|35661.0|0.4|458|45.3|45171|0.31|uppermid_income|2023-07-23|generales
5936|0812402003|4|5936|953|3|4|08|08124|0812402|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|11342.0|29905.0|0.42|409|42.92|45171|0.31|mid_income|2023-07-23|generales
5937|0812402004|1|5937|720|4|5|08|08124|0812402|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|11067.0|32302.0|0.14|356|49.44|45171|0.31|mid_income|2023-07-23|generales
5938|0812402005|3|5938|701|4|3|08|08124|0812402|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|12953.0|33752.0|0.43|311|44.37|45171|0.31|uppermid_income|2023-07-23|generales
5939|0812402006|2|5939|570|7|5|08|08124|0812402|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|11101.0|29459.0|0.35|307|53.86|45171|0.31|mid_income|2023-07-23|generales
5940|0812402007|1|5940|1009|5|3|08|08124|0812402|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|11815.0|32956.0|0.1|425|42.12|45171|0.31|uppermid_income|2023-07-23|generales
5941|0812402008|2|5941|1036|7|7|08|08124|0812402|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|15043.0|37048.0|0.19|440|42.47|45171|0.31|uppermid_income|2023-07-23|generales
5942|0812402009|3|5942|664|3|4|08|08124|0812402|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|15727.0|46729.0|0.45|280|42.17|45171|0.31|uppermid_income|2023-07-23|generales
5943|0812403001|3|5943|959|6|11|08|08124|0812403|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|11079.0|28297.0|0.31|408|42.54|45171|0.26|mid_income|2023-07-23|generales
5944|0812403002|0|5944|779|5|0|08|08124|0812403|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|10750.0|28304.0|0|374|48.01|45171|0.26|mid_income|2023-07-23|generales
5945|0812403003|0|5945|594|5|0|08|08124|0812403|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|12555.0|31899.0|0|249|41.92|45171|0.26|mid_income|2023-07-23|generales
5946|0812403004|2|5946|934|08|10|08|08124|0812403|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|13312.0|32466.0|0.21|376|40.26|45171|0.26|mid_income|2023-07-23|generales
5947|0812403005|4|5947|1103|12|3|08|08124|0812403|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|14906.0|42093.0|0.36|453|41.07|45171|0.26|uppermid_income|2023-07-23|generales
5948|0812403006|0|5948|425|7|3|08|08124|0812403|Cataluña|Barcelona|08|Mollet del Vallès|08124|sección|6669.0|20653.0|0|253|59.53|45171|0.26|low_income|2023-07-23|generales
